"NBa7we src","d4r55","RfnDt","RfnDt 2","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","RfDO5c 2"
"https://lh3.googleusercontent.com/a-/AD_cMMT9QHjAUd4uzW4v2APzcK2LcPdjgLTY-k1DBdW4Rkv44Dc=w36-h36-p-rp-mo-br100","anish Fox","5 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","sambar was bad ...remaining avg only","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRRXdJg6xcLqPKrqt_LdfsFbi_-hFyFzIxKRUiuY-oH0MQ=w36-h36-p-rp-mo-ba5-br100","Ajith Joel","· 653 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Healthy Food.  Mysore bonda was awesome.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTDNWekoDiUSZBn4vf1DU80iG9sHfhcp_Y03gV5CzWibN-2=w36-h36-p-rp-mo-ba4-br100","Gaurav Shah","· 59 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good food","",""
"https://lh3.googleusercontent.com/a-/AD_cMMQCZc32o24kVvlGgbm4r5hRvb8_a6jSpS7k6M3cpw65kz4=w36-h36-p-rp-mo-ba2-br100","Ganesh Sharma","· 28 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good for an evening snack","More","Dine in…"
"https://lh3.googleusercontent.com/a/AAcHTtctOFQKRoFILtoh7k6s2PPvve64wJW8m8BN8CX2F7E8=w36-h36-p-rp-mo-ba3-br100","ARUNKUMAR A","· 36 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Pure veg and delicious breakfast","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTZLcVLSDFoVicIvYROQIF9VmQrvfYjyXExXOzNpeWZqA=w36-h36-p-rp-mo-br100","Bathri Narayanan","91 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Homly food
Fantastic taste
Superb hospitality","",""
"https://lh3.googleusercontent.com/a/AAcHTtfekkk8HqqhhV_aBEr1hxXOmE5IkI1QcAMJ53ZPJS7I=w36-h36-p-rp-mo-ba2-br100","D. Rajesh","· 25 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Super coffee and idly and vadai","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSOQtmf8lxZ1fAz2UMD49bBt6ZiigjvHMNhZGGstxc282j4=w36-h36-p-rp-mo-ba4-br100","saravanan manohar","· 36 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","The taste was good...","More","Take out…"
"https://lh3.googleusercontent.com/a-/AD_cMMQ1WoxtxwwXyjz0WXdwjTrVfbT3Q8HR_5vXFcYwhDbKztA=w36-h36-p-rp-mo-ba2-br100","lok akshai athiban S","· 22 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good place to take breakfast","",""
"https://lh3.googleusercontent.com/a/AAcHTtd8jYpzC8hq7GYscS-XqAh1Wa3rJQ30BRRL8tUgS7B-=w36-h36-p-rp-mo-ba3-br100","Kevin Peterson","· 44 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 months ago","Traditional food","More","…"
"https://lh3.googleusercontent.com/a/AAcHTtewrup-RgVnG1mYmrctbO8eBoJytdZvhaE0M0x2Fksr=w36-h36-p-rp-mo-br100","sanjay jain","18 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Best breakfast in chennai.","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRmu0xJDt_Ev8F2VptYepGOT37DxTU45STHvG7H5NQRiLI=w36-h36-p-rp-mo-ba3-br100","Sai kumar SN","· 47 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","It was average and experience was good.","",""
"https://lh3.googleusercontent.com/a/AAcHTtdydH9qhreWphLtbqMVIzO7G_141K6Cz9If8tSmabFG=w36-h36-p-rp-mo-br100","santthosh krishhnan","32 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","A very small place with less varities","",""
"https://lh3.googleusercontent.com/a-/AD_cMMQVzE58VslS5UpQ3xvxIsXRiE2VMMia-BO_VzJVYLt0dRIe=w36-h36-p-rp-mo-ba4-br100","sivasankar radhakrishnan","· 90 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","6 months ago","Food was Awesome","More","₹200–400…"
"https://lh3.googleusercontent.com/a-/AD_cMMTAibLKYy1kef9rYvKsAofMd0DRryDDoTvydWuMxfVIPao=w36-h36-p-rp-mo-ba3-br100","Ln JK KKARAN Adv","· 26 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 years ago","Madras oldest mess average price","",""
"https://lh3.googleusercontent.com/a-/AD_cMMRnD4XrCxbusASgR9loWMhPAoh0MCXmmkiVUeG_eIJMoEU=w36-h36-p-rp-mo-br100","Champs Hub","2 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Taste was good and neat","","Dine in"
"https://lh3.googleusercontent.com/a-/AD_cMMS385eAgcqavF7o0IvjnGHm5SNNnFrLVbpm-hSYNUXv5RY=w36-h36-p-rp-mo-br100","Tara’s Jewellery","3 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good food","More","Take out…"
"https://lh3.googleusercontent.com/a/AAcHTteHe_KakUP2USTCP5wERRYhEHe4JcxeS2x2Af25gVmV=w36-h36-p-rp-mo-br100","Ramesh Nithyanandham","11 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Maintaining taste and service also very good..","",""
"https://lh3.googleusercontent.com/a-/AD_cMMQycdoF5YppB5WsyeX6ILjKHLWoeAtSKxalRO0zaheCXA=w36-h36-p-rp-mo-ba4-br100","Narayanan P R","· 109 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Nice food","",""
"https://lh3.googleusercontent.com/a-/AD_cMMS9_4uqakVoY2KTU-OAy9uTn-yS3Ha7nPExvvsESB1RBRmw=w36-h36-p-rp-mo-ba4-br100","aarika aarika","· 94 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good food very cheap","",""
"https://lh3.googleusercontent.com/a-/AD_cMMT_Qsw4unkkk1HM3tdiFPBZZBO8tAc5USAhrdMxDdEqB1M=w36-h36-p-rp-mo-ba6-br100","Praful Bhandari","· 426 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","great idly and chutney with podi","",""
"https://lh3.googleusercontent.com/a/AAcHTtd9OMrCkkfgTvLhE6tOP31zZmyfWOB7-Ycos0dlZueI=w36-h36-p-rp-mo-br100","sankaran balan","3 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good tiffin and coffee.","",""
"https://lh3.googleusercontent.com/a/AAcHTteZyyoUO7zG6O84grrXAvdDasCwGm9Mj8c07OqrtlBp=w36-h36-p-rp-mo-br100","Mahendara B Ranka","16 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Soo delicious, amazing experience","",""
"https://lh3.googleusercontent.com/a/AAcHTteP3NY8i4PIj27K3aE7_yDRRbhmeko48M6SfMzw5RMv=w36-h36-p-rp-mo-ba3-br100","shankar d","· 87 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Old tradition maintained.","",""
"https://lh3.googleusercontent.com/a/AAcHTtdYr3-X00h9zWcyHoPpt17DpGEQ_ms91XVwRU9JDpcz=w36-h36-p-rp-mo-br100","Gopi Gopi","24 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Super in Karnataka stayl","More","Dine in…"
"https://lh3.googleusercontent.com/a-/AD_cMMQeLFMHVfasK3WnO7FhSiO1xzj5rMrkRP2iOrU2YFo4M1qs=w36-h36-p-rp-mo-br100","Venkatesh D","17 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Taste is very good","",""
"https://lh3.googleusercontent.com/a-/AD_cMMQiZ1t8gLCtV8FUIQuwxE2jE0TUqS39_QYhNi8b--QvBQA=w36-h36-p-rp-mo-ba4-br100","Bijal Kinjal Shah","· 48 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","It's ok.","",""
"https://lh3.googleusercontent.com/a/AAcHTtfZgw2AJgs4YBKmSCUicuPuLUN8ksjW03WasahL7bQUcw=w36-h36-p-rp-mo-ba4-br100","Suriya Kumar","· 136 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Taste is simply superb.","",""
"https://lh3.googleusercontent.com/a/AAcHTtccIUa9mr_AfVtz01Yqc0LGO2_AgPjbKVjSpb5-8SxGagc=w36-h36-p-rp-mo-br100","Pravin Kesavan","68 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","Not so good as we saw in YouTube","",""
"https://lh3.googleusercontent.com/a-/AD_cMMT4IIvjvH7MabGHzhM-k5QasELvgFLhTUTm8nOqqvwN5ktr=w36-h36-p-rp-mo-ba4-br100","vimal kumar","· 117 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","The same taste since 1995..","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTioqB-qgQvYl1Izjyai6Paj5IFBCKM5ArrLsnFVHY3vcQ=w36-h36-p-rp-mo-br100","Balaji Chandrasekar","12 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","In one word ""exceptional""","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTrxvWJTi3LPbrudYBPJjpCYanoTVfAN9iabgMlz4y-gi5r=w36-h36-p-rp-mo-ba3-br100","Sriram Natarajan","· 37 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Extremely crowded. Only for foodies","More","Dine in…"
"https://lh3.googleusercontent.com/a-/AD_cMMRHYAT3R3nQf585TqR9v0O10ts4JLcavtgmhAlsSWc-HZXW=w36-h36-p-rp-mo-ba4-br100","Badri Narayan","· 57 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Nice place for evening meal","More","Dine in…"
"https://lh3.googleusercontent.com/a/AAcHTtdTeGjoPwRsDlK4t3HVR17P6AuuPLhVPt0HP5w0rrlr=w36-h36-p-rp-mo-br100","KALPESH JAIN","6 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Good place for breakfast","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTiiaUrznoUgMKFuPO-UHGlc8zjez8uF7kO39WzPMTdzeM=w36-h36-p-rp-mo-ba3-br100","Vyush","· 37 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Best place to have breakfast","",""
"https://lh3.googleusercontent.com/a-/AD_cMMSVZcJtqhF82w3ETXwpB5xHhQ84BqHKgHeR5YfRKfRR2xA=w36-h36-p-rp-mo-ba4-br100","saurabh mishra","· 92 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Awesome","More","Dine in…"
"https://lh3.googleusercontent.com/a-/AD_cMMRPzNISo7ohxxOL2LCzWS7H4rJN9gFVDL7IydTA7Pj-WoHw=w36-h36-p-rp-mo-ba2-br100","Ashish Kumar","· 28 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Best idly in chennai","","Breakfast"
"https://lh3.googleusercontent.com/a-/AD_cMMRK_ElQH5DJlEb6Y-bN2MuTsL4hXNC_nVEJrrG6jYsspEM=w36-h36-p-rp-mo-br100","நான் யார்","22 reviews","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Nice work","",""
"https://lh3.googleusercontent.com/a-/AD_cMMTWdRQIudgORHsxkAro4TtmSMw72hbKAi9BCWEynJM9nCM=w36-h36-p-rp-mo-ba4-br100","Naveen Chandra","· 143 reviews","Local Guide","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","Tasty food","More","Dine in…"
